TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
12-01-2022,23.6,29.6,25.9,91,27.2,2.5,4,190,2,C
13-01-2022,23.4,30,26.5,86,29,2.4,5,240,2,C
14-01-2022,23.4,29.6,26.7,86,6.5,2.5,3,220,1,C
15-01-2022,24,29.2,26.5,86,0.8,0.7,5,240,2,SW
16-01-2022,24.2,30.6,27,86,-,0.9,3,230,1,C
17-01-2022,24.2,31.6,27.7,83,-,0,4,200,2,SW
18-01-2022,24.6,29,26.4,88,3,4.1,3,150,1,S
19-01-2022,24.4,30.6,27.4,84,1.5,0,4,210,2,SW
20-01-2022,23.6,29.4,25.5,89,6.5,6.2,4,210,2,SW
21-01-2022,23,31,26.5,84,6,0.7,4,230,2,C
22-01-2022,23,31.3,26.9,85,1.9,6.7,3,240,1,C
23-01-2022,23.8,33.9,28.8,78,7.5,4.6,5,250,2,SW
24-01-2022,25,34.6,28.8,74,-,9.8,5,240,3,SW
25-01-2022,26,33,29.1,76,0,9.3,5,240,3,SW
26-01-2022,24.8,31.2,27.4,84,3.8,6.7,3,240,1,S
27-01-2022,24.8,33,28.4,78,1.5,1.7,6,230,2,SW
28-01-2022,24.8,33.4,27.3,85,0,8.1,5,240,2,SW
29-01-2022,24.2,32,27.2,84,33.2,3.2,2,180,1,S
30-01-2022,24.2,32.4,27.5,82,-,3,3,230,1,C
31-01-2022,25.2,32.2,27.9,78,8888,1.9,3,180,1,C
01-02-2022,25.2,32.8,28.3,80,8888,6.5,2,220,1,C
02-02-2022,24.9,32.4,28.3,79,0.8,5.5,3,190,1,C
03-02-2022,25,32,28.4,76,-,3.8,4,230,1,C
04-02-2022,24.4,31.6,26.8,86,44.3,5.7,4,230,1,C
05-02-2022,23.8,29.8,25.8,90,4.3,5,4,240,2,SW
06-02-2022,23.8,30.8,26.9,84,8,0.4,4,220,2,SW
07-02-2022,24,31.4,27.6,84,8.4,1.7,4,180,1,C
08-02-2022,25.6,29.6,26.2,90,8888,5.9,2,70,0,C
09-02-2022,24.6,31.4,27,83,15.8,0,4,230,2,SW
10-02-2022,23.6,31.4,26.8,84,1,4.3,5,250,3,SW
11-02-2022,24,30.8,26.9,81,-,1.1,3,220,1,SW
12-02-2022,24.2,30.5,27.6,84,7.5,1.5,2,220,1,C
13-02-2022,25,30.4,26.3,87,8888,6.4,2,230,1,C
14-02-2022,24.2,30.4,26,88,33.2,6,2,160,0,C
15-02-2022,24,33.6,27.3,84,2.2,7,3,120,1,C
16-02-2022,24.2,33,27.7,81,5.8,2.5,4,40,2,C
17-02-2022,24,31.4,26.1,88,11,6.6,2,50,1,C
18-02-2022,25,29.6,26.6,88,2.5,3.6,3,30,1,SE
19-02-2022,24.4,30.8,27,86,1.1,"6,3",2,50,1,C
20-02-2022,24.5,31.1,27,87,6,4.6,3,90,1,C
21-02-2022,24,33.2,28,78,8888,5.8,3,210,1,C
22-02-2022,24.2,33.4,28.7,77,7.4,5.2,4,240,2,SW
23-02-2022,24.4,34.8,28,83,-,7.3,3,190,2,S
24-02-2022,23.4,33,27.8,74,0.5,7,4,220,3,SW
25-02-2022,23.6,30.2,26.5,84,8888,4.1,4,190,2,SW
26-02-2022,23.6,31,26,91,3,0.8,3,170,1,C
27-02-2022,23.8,30.4,26.2,86,5.5,2.5,4,190,2,SW
28-02-2022,24.8,30,27.2,85,0.8,5.2,4,200,2,SW
01-03-2022,23.4,29.2,25.6,90,39,2.5,4,160,2,S
02-03-2022,23.2,31.8,26.9,86,3.7,8.3,4,210,2,SW
03-03-2022,23.2,33.6,27.7,81,8888,6.3,4,220,2,SW
04-03-2022,24.2,31.6,27.9,83,10.5,5.9,3,240,1,SW
05-03-2022,24.4,33,26.4,82,0,7.4,3,220,2,SW
06-03-2022,24.8,-,26.9,84,1,2.3,6,230,3,SW
07-03-2022,24.6,32.4,27.8,80,1.2,4.9,3,220,2,SW
08-03-2022,24.8,33.2,27.7,80,8888,8.1,4,210,1,C
09-03-2022,25,32.6,27.4,83,0.6,2.9,2,110,1,C
10-03-2022,24.8,-,27.5,83,0,3.3,5,180,1,S
11-03-2022,24.6,32.4,27,90,4.6,3.7,6,210,2,C
12-03-2022,24.6,31,27,90,28,5.3,4,200,2,S
13-03-2022,24.7,32.3,27.4,89,28,4,3,180,1,C
14-03-2022,24.8,33.8,27.8,82,17,5.5,2,180,1,C
15-03-2022,25.4,31.1,27,87,7.8,6.6,4,210,1,C
16-03-2022,23.6,32.2,27.2,86,35.8,0,2,70,1,C
17-03-2022,25.6,30.8,26.1,94,8888,5.3,3,180,1,C
18-03-2022,24.4,32.2,27.3,87,73.5,3.6,3,220,1,C
19-03-2022,24.8,32.6,28.1,81,4.2,6.6,4,220,3,SW
20-03-2022,24.8,34.3,28.2,75,-,8,6,230,3,SW
21-03-2022,25,32.6,28.7,74,0,7.7,5,230,4,SW
22-03-2022,25.4,32.4,28.5,77,-,4.9,3,230,2,SW
23-03-2022,25,32.4,27.1,83,-,7.8,4,200,2,SW
24-03-2022,24,33.4,28.2,81,-,8,3,200,2,S
25-03-2022,24,33.4,28.8,78,0,8.3,2,60,1,C
26-03-2022,-,-,-,89,-,7.2,2,230,0,C
27-03-2022,23.8,32.6,27.1,84,8.5,0,5,1,2,SW
28-03-2022,23.8,32.4,27.4,84,6.4,6.1,3,170,1,C
29-03-2022,24,32.4,28,78,4,6.7,3,220,1,C
30-03-2022,24.6,32.6,28.4,76,0,4.1,3,130,1,C
31-03-2022,24.6,33,28,84,0,7.8,3,240,1,SW
01-04-2022,24.8,31.2,27.7,82,15,4.1,3,230,1,C
02-04-2022,25.2,33.4,27.7,81,0.4,0,4,210,2,SW
03-04-2022,25.4,33.4,26.1,85,8888,5.9,4,220,2,S
04-04-2022,24.6,34.2,28.6,77,2.1,4.1,3,220,2,SW
05-04-2022,24.8,34.2,27.3,82,-,7.9,2,50,1,C
06-04-2022,23.4,34.2,27.5,80,38.7,8.5,5,230,2,C
07-04-2022,24.6,34,28,80,8888,9.3,2,220,1,C
08-04-2022,24.2,33.4,27.2,82,9,5.4,4,190,1,C
09-04-2022,24,33.4,27.9,80,14.7,5,3,70,1,C
10-04-2022,25.3,33.1,28.3,78,-,6.2,2,230,0,C
11-04-2022,25.6,33.4,28.2,80,0.4,5.7,2,140,1,C
12-04-2022,25,32.8,27.4,85,12.1,4.2,3,180,1,C
13-04-2022,25.2,33.2,28.5,81,2.1,4.1,3,30,1,C
14-04-2022,24,33,28.2,79,1.3,7.4,3,90,2,E
15-04-2022,24.2,33.4,28.9,78,0,7.1,4,140,1,C
16-04-2022,25.1,33.4,28.5,78,-,6.8,2,50,1,C
17-04-2022,25.6,32.8,29,80,-,6.2,4,50,2,NE
18-04-2022,26.4,33.4,28.7,84,2.6,6.2,2,80,1,C
19-04-2022,24.6,32.6,27.3,86,3.2,5.4,4,180,1,S
20-04-2022,24.4,32.6,27.8,83,18.3,5.2,4,230,2,SW
21-04-2022,25.2,29,26.4,89,1,6.2,4,200,1,C
22-04-2022,24.8,31,25.5,95,2.2,8.2,3,190,1,SE
23-04-2022,24.6,32.2,27.5,85,39.7,6.9,2,80,1,C
24-04-2022,23.9,33.7,28.7,77,0.4,5.9,2,140,1,C
25-04-2022,25.4,34.6,28.4,81,8888,6.8,3,120,1,C
26-04-2022,24.6,34.6,28.3,83,30.8,8.1,3,210,2,SW
27-04-2022,24.7,31.4,27.1,85,0,8.1,3,220,1,C
28-04-2022,23.4,31.4,26.6,85,21.7,7.3,4,230,2,SW
29-04-2022,23.4,33,28.2,83,8888,8.2,3,210,2,SW
30-04-2022,25.2,31.8,26.1,90,-,6.3,4,190,1,C
01-05-2022,24,32.4,28.3,84,37.7,6.8,3,70,1,NE
02-05-2022,24.4,32.4,27.2,87,0.2,8.5,2,70,1,E
03-05-2022,23.8,33,28.1,81,32.3,7.8,3,110,1,S
04-05-2022,23.6,33.2,28.5,84,0,5.7,3,90,2,S
05-05-2022,23.8,33.6,28.6,77,-,8.3,3,40,1,NE
06-05-2022,23.7,33.8,29.7,76,-,7.1,3,50,2,NE
07-05-2022,26.4,33.1,28.7,81,-,8.5,3,40,1,C
08-05-2022,25.3,34.9,29.3,76,-,5.1,4,150,2,SE
09-05-2022,25.6,33.6,29.1,78,-,9.3,3,50,2,NE
10-05-2022,25.2,34.8,29.9,75,0.8,9.4,3,30,1,E
11-05-2022,24.6,32.6,28,84,4.2,5.5,2,140,1,C
12-05-2022,25.2,33.6,29,79,-,3.5,4,150,2,SE
13-05-2022,25.6,34.2,29.3,76,-,5.5,3,80,1,E
14-05-2022,25.6,34.2,28.6,82,-,7.9,3,20,1,C
15-05-2022,25.7,33.7,28.2,83,2.5,3,3,20,1,NE
16-05-2022,24.5,33.5,27.7,84,10.7,6.1,6,40,1,NE
17-05-2022,25,32.4,28.7,84,30.8,5.8,2,10,1,N
18-05-2022,25.4,33,27.3,87,0.3,8.5,5,120,1,E
19-05-2022,24.4,32,27.2,88,43.2,5.1,2,80,1,C
20-05-2022,24.6,31.6,26.9,87,4.2,3,5,10,1,C
21-05-2022,24.2,31.5,27.3,84,5.5,3.2,2,40,0,C
22-05-2022,24.8,31.2,27.7,81,8888,7.6,2,10,1,C
23-05-2022,25.4,33,28.7,79,-,8.4,6,60,2,E
24-05-2022,25.4,33.6,29.4,78,0,5.8,5,100,2,E
25-05-2022,26,32.4,27.4,85,0,7.8,3,70,1,C
26-05-2022,24.2,30.4,27.2,84,1.9,7.2,2,120,1,E
27-05-2022,24.4,33.4,28.4,82,-,9.6,3,60,1,C
28-05-2022,22.7,28.2,25.1,90,37.5,7.1,0,0,0,C
29-05-2022,22.6,-,26.7,85,26,7.6,3,240,1,C
30-05-2022,23,30.5,26.2,87,0.1,5.1,3,270,1,C
31-05-2022,22.8,32,26.1,86,0.2,8.9,4,290,2,C
01-06-2022,23.1,33,27.4,83,11.5,4.7,3,260,1,W
02-06-2022,23.6,32.8,27.5,86,-,7.6,3,270,1,C
03-06-2022,24.2,32.4,27.4,82,24.3,5.8,2,180,0,C
04-06-2022,24.6,33.2,28.1,80,0,8,4,30,1,C
05-06-2022,24.7,32.9,27.1,83,-,6.4,3,10,1,C
06-06-2022,24,31.6,25.9,88,10.9,5.5,4,80,1,C
07-06-2022,23.4,32.6,27,84,23.3,8.5,3,80,1,E
08-06-2022,24,31.6,27,86,8888,8.9,3,30,0,C
09-06-2022,24.4,31.2,24.9,94,1.2,6.5,2,270,0,C
10-06-2022,23,33.4,27.3,82,23,0,3,40,1,C
11-06-2022,25.2,30.5,27.2,89,1,7.6,2,60,1,C
12-06-2022,24,31.8,26.3,89,12,8.7,4,150,1,C
13-06-2022,24,31,25.6,91,68.3,5.6,2,290,0,C
14-06-2022,24.2,31.6,27.2,88,27,7.8,2,60,0,C
15-06-2022,24.8,31.6,26.2,90,2,8.3,2,70,0,C
16-06-2022,23,30.4,26,89,15.4,0,3,80,1,C
17-06-2022,23.3,29,26.2,87,-,8.9,3,10,0,C
18-06-2022,23.2,31.1,26.6,84,8888,7.6,3,50,0,C
19-06-2022,23.3,32.7,27.6,81,-,5.9,4,20,2,NE
20-06-2022,24,32.8,27.4,82,-,8.1,3,70,1,C
21-06-2022,24,33,27.7,77,3.3,4.3,4,100,2,C
22-06-2022,24.3,32.2,27.6,84,1.6,6.8,4,40,1,C
23-06-2022,24.8,33.8,28.4,78,-,9.5,6,60,2,NE
24-06-2022,24.2,32.2,27.2,82,-,5.1,3,10,1,C
25-06-2022,24.9,31.2,26.9,86,-,8.6,2,140,0,C
26-06-2022,24.3,30.5,26.6,88,37.5,6.7,2,90,0,C
27-06-2022,24.6,32.6,27.9,82,1.2,8.1,2,20,1,C
28-06-2022,25,32.6,28.1,80,0.2,3.7,4,10,1,C
29-06-2022,24.2,32.4,27.7,75,24.8,4.9,4,330,1,C
30-06-2022,23,33.2,27.2,72,-,7.3,3,20,1,C
01-07-2022,24.2,33.4,28.1,79,-,8.3,2,20,1,C
02-07-2022,25.6,33.4,28.8,76,-,8.7,2,360,1,C
03-07-2022,25.8,32.8,29.2,79,-,5.1,2,50,0,C
04-07-2022,25.8,33.8,29.5,75,2,9.5,5,40,3,E
05-07-2022,25.6,33.4,28.7,80,-,9,3,340,1,C
06-07-2022,24,32.2,26.2,89,37.8,5.5,2,20,0,C
07-07-2022,24.8,33.4,28,82,0.6,8.4,2,40,1,C
08-07-2022,24,34,28.6,80,-,6.9,2,200,0,C
09-07-2022,24.3,32.7,27.9,78,-,7.3,3,10,1,C
10-07-2022,24,33,29.9,68,-,7.6,4,40,1,C
11-07-2022,24,33,28.2,74,-,7.9,2,60,1,C
12-07-2022,24.7,33.4,28.7,78,-,8.5,3,40,1,C
13-07-2022,25.2,31,26.7,86,0.7,8,3,200,1,C
14-07-2022,24.2,33,28.1,82,24.8,0,3,40,2,E
15-07-2022,24.9,33.8,27.8,89,-,6.6,3,240,1,E
16-07-2022,23.1,28.9,25.3,88,65.3,6,2,170,0,C
17-07-2022,22.7,31.3,27.3,83,13.2,7.6,3,30,1,C
18-07-2022,24.2,32.4,27.7,82,-,8.4,3,10,1,C
19-07-2022,24.7,33.4,28.6,80,-,5.4,4,30,1,C
20-07-2022,25.6,33.8,28.9,84,-,6.4,3,70,1,C
21-07-2022,25.4,34.3,28.6,82,-,6.3,5,10,1,N
22-07-2022,25.9,31.9,28.3,86,-,8.3,3,50,1,C
23-07-2022,25,32.2,28.1,82,0.2,8,3,40,1,C
24-07-2022,24.1,33.2,28,82,4,4.2,3,10,1,C
25-07-2022,24.6,32.4,28,85,3.5,8.3,3,340,1,C
26-07-2022,25,33,28.3,82,-,6.8,5,20,2,E
27-07-2022,24.8,33.2,28.2,76,-,6.5,2,110,1,E
28-07-2022,25,33.8,28.8,76,-,5.5,5,70,2,E
29-07-2022,25.9,33.6,28.9,81,-,8.6,3,120,1,NE
30-07-2022,25.8,33.6,29,81,-,7.7,4,30,2,NE
31-07-2022,25.6,33.8,28.5,80,-,6.2,2,60,1,NE
01-08-2022,24.8,33.4,28.4,80,-,7.1,4,80,2,E
02-08-2022,25.1,32.2,28.5,79,-,7.8,2,10,1,C
03-08-2022,25.7,32.4,28.8,80,8888,4.4,4,60,2,NE
04-08-2022,25.2,31.2,27.5,86,8888,7.5,2,270,1,C
05-08-2022,25.2,32,28,79,1.3,8.4,4,320,2,NW
06-08-2022,24.2,33.8,28.2,80,-,6.8,4,350,1,C
07-08-2022,24.2,34.2,28.7,78,8888,9.4,5,10,2,N
08-08-2022,23.8,34.2,28.2,80,31.8,7.5,4,20,2,N
09-08-2022,23.8,33.4,28.6,78,-,9.4,5,10,1,C
10-08-2022,24.8,33.4,28.7,84,-,7.3,5,10,2,SE
11-08-2022,25,34.2,28.9,84,-,7.6,3,50,2,C
12-08-2022,25,33.6,28.7,84,-,8.1,3,10,2,N
13-08-2022,24.2,34.2,28.3,82,0.5,9.3,3,260,1,C
14-08-2022,25.2,34.2,28.7,84,-,7.6,5,30,2,NE
15-08-2022,24.8,33.9,28.6,86,-,8.7,4,360,2,C
16-08-2022,25,32.8,27.7,88,0.8,6.5,6,200,2,W
17-08-2022,24.6,32.4,27.1,90,5,8.4,4,350,2,C
18-08-2022,24.6,33.8,28.5,80,9.9,6,5,50,2,E
19-08-2022,25,34.8,29.1,78,-,8,6,100,3,E
20-08-2022,24.8,34,29.2,82,-,9.7,4,70,2,E
21-08-2022,25.6,33,28.4,82,-,7.7,3,340,1,C
22-08-2022,24.2,30,26.6,90,11.4,4.5,4,20,1,C
23-08-2022,24.8,33.6,28.5,86,-,1,5,10,2,C
24-08-2022,25,33,28.5,86,15,8.1,4,30,2,NE
25-08-2022,25.2,33.6,28.7,79,-,6.5,4,20,2,E
26-08-2022,25,31.8,28.3,86,-,8.3,4,50,2,NE
27-08-2022,25.2,32.4,28,86,-,7.3,3,10,1,NW
28-08-2022,24.2,30.6,27.2,86,46.5,8.6,4,320,1,C
29-08-2022,24,31.8,27.3,86,22.5,7.4,5,20,1,N
30-08-2022,24.2,33.4,28.2,85,8888,5.7,4,360,2,N
31-08-2022,24.7,33.6,28.4,81,-,6.6,3,30,2,N
01-09-2022,25.9,32.6,28.8,82,-,5,4,40,2,E
02-09-2022,25,32.6,26.5,89,8888,8.6,5,220,1,C
03-09-2022,23.8,33,27.3,88,0.8,9.4,5,260,3,W
04-09-2022,24.2,33.4,28.3,81,-,6.6,3,20,1,N
05-09-2022,25.4,33.6,29,82,-,6.9,4,40,2,NE
06-09-2022,26,33.2,28.8,85,8,6.6,4,60,2,C
07-09-2022,24.4,30.4,26,97,7.5,4.3,4,330,1,C
08-09-2022,24.2,29.4,25.5,95,63.4,7.3,2,270,0,C
09-09-2022,23.6,30.2,25.9,89,3.6,0,3,20,2,SW
10-09-2022,23.8,31,25.9,90,31.4,9.2,4,350,1,C
11-09-2022,23.6,32,27.1,88,35,6.7,4,340,1,C
12-09-2022,23.8,31,27.1,87,1.3,7.1,5,210,1,SE
13-09-2022,24.2,31.3,26.4,88,0.4,5.1,3,60,1,C
14-09-2022,23.2,32.8,27.4,85,19.7,4.2,4,30,1,C
15-09-2022,24.2,33.4,28.4,84,8888,4.6,5,20,1,C
16-09-2022,24.4,33.4,28.2,80,-,6.4,5,30,1,C
17-09-2022,24.6,33.2,28.5,80,1,5.3,6,30,2,C
18-09-2022,25,32.4,28.3,83,-,8.3,2,100,1,C
19-09-2022,25.2,33.2,27.7,85,8888,3.2,4,270,2,W
20-09-2022,23.4,33.2,27.8,79,2.6,6,3,40,1,C
21-09-2022,24.5,32.4,28,84,-,4.7,4,40,2,N
22-09-2022,24.6,31.4,26.1,92,17.5,4.1,3,190,1,S
23-09-2022,23.8,32.6,26.1,92,54.5,7.2,4,220,1,C
24-09-2022,22.8,34,27.7,83,30,3.2,5,20,2,NE
25-09-2022,23.5,33.6,28.6,82,-,8.4,3,310,1,C
26-09-2022,25.2,34.4,28.4,80,-,4.8,3,130,1,C
27-09-2022,24.8,33.4,28.7,76,14.2,5.7,4,340,2,N
28-09-2022,25.2,33.4,28.5,80,-,8.1,5,30,2,NE
29-09-2022,25.2,32.8,28.8,76,0.5,5.8,4,40,2,NE
30-09-2022,24.8,32.2,28.1,80,-,2.6,7,40,2,E
01-10-2022,25.7,33.8,29.6,83,0.2,4,5,10,2,N
02-10-2022,24.4,30.4,26.6,84,8.4,4.3,2,20,1,C
03-10-2022,24.7,32.6,27.4,86,0.7,8.4,2,320,1,C
04-10-2022,24.6,32.6,27.2,88,13.8,5.2,4,20,1,C
05-10-2022,23.9,30.4,27,91,43.5,4.4,3,30,1,C
06-10-2022,24.4,30.8,26.4,90,8888,7.2,3,30,1,E
07-10-2022,23.8,31,26,93,18.4,3.6,5,280,2,SW
08-10-2022,22.6,32,26.5,90,10.2,4.1,4,200,1,C
09-10-2022,23.5,33.2,27.1,88,1,6.5,5,30,2,N
10-10-2022,24.2,31.8,27.2,88,-,4,3,60,1,C
11-10-2022,24.6,32.8,26.8,90,8888,2.2,5,360,1,C
12-10-2022,23.2,32.9,27.5,82,4.5,0,3,50,2,C
13-10-2022,24.6,32.4,26.1,90,8888,0,3,330,1,C
14-10-2022,23.7,32.5,27.6,85,75.3,2.1,5,10,2,NW
15-10-2022,23.8,32.4,27.2,89,-,7.9,4,50,2,C
16-10-2022,24.4,32.4,28.1,87,28,3,4,360,1,NE
17-10-2022,25.3,34.2,29.2,84,-,6,3,360,1,N
18-10-2022,25.2,31.6,27.4,88,3.3,5.3,3,360,1,N
19-10-2022,25.2,31.4,26.8,89,-,6.7,4,150,1,C
20-10-2022,24.6,29.8,25.9,93,16.7,8,2,260,1,W
21-10-2022,24.4,31,27.4,86,21.7,6.9,3,230,2,W
22-10-2022,25,32.5,28.3,86,-,7.2,3,240,2,SW
23-10-2022,24.2,32.6,28,86,10,8.4,6,270,3,SW
24-10-2022,25.1,33.2,27.9,86,-,6.4,6,210,3,SW
25-10-2022,25.2,31.8,27.2,86,0.2,5.8,6,220,2,SW
26-10-2022,23,30.4,25.9,91,25.3,8.3,5,270,3,W
27-10-2022,23.6,32.4,27.7,82,-,7.9,3,220,1,SW
28-10-2022,23.8,34.6,28.2,77,-,4.7,5,270,2,W
29-10-2022,24.3,34.2,29,80,-,8.8,3,190,2,N
30-10-2022,24.8,34.8,29.3,76,-,7.4,4,280,2,W
31-10-2022,25.4,32.8,29.1,75,-,8.1,5,40,2,N
01-11-2022,25.4,32.8,28.8,79,-,4.5,4,330,2,N
02-11-2022,25.6,33.8,29.2,84,-,4.5,4,10,2,N
03-11-2022,24.4,31.4,27.2,88,36.4,3.8,5,20,1,C
04-11-2022,24.2,33.4,27.4,87,26.4,8.4,4,200,2,C
05-11-2022,24.2,33.2,25.4,90,22.4,4.8,3,180,1,C
06-11-2022,23.4,31.4,27.3,87,67.4,3.9,3,340,1,C
07-11-2022,24.3,30,26.1,93,7.8,6.3,3,70,1,C
08-11-2022,24.2,30.4,26.4,90,21.4,8.1,3,240,1,C
09-11-2022,23.8,31.4,27.1,87,18.2,7.3,4,210,2,W
10-11-2022,24.8,32.4,27.5,88,8888,4.4,4,320,2,W
11-11-2022,24.8,31.4,26.9,86,5.5,3.8,7,270,2,SW
12-11-2022,24.6,32.4,26.5,89,8888,2.1,4,300,2,C
13-11-2022,23.6,31.2,26.2,92,1.1,2.2,3,240,2,SW
14-11-2022,23.6,32.4,27.5,86,2.4,0.9,4,10,1,C
15-11-2022,24.8,31,27.8,86,-,5,3,260,1,SW
16-11-2022,25,32.6,28.5,81,-,1.1,3,270,1,N
17-11-2022,25,30.6,25.4,94,31.5,4.5,3,230,1,SW
18-11-2022,23.9,31.6,27.5,84,7.2,0,5,210,3,SW
19-11-2022,24.6,32.6,27.8,84,-,3,7,280,3,W
20-11-2022,25.2,33.4,28.9,79,-,6.2,5,200,3,W
21-11-2022,25.2,33.8,28.7,80,-,6.5,6,280,3,W
22-11-2022,24.8,34.2,28.6,80,-,7.2,7,270,4,SW
23-11-2022,24.8,33.2,28.6,82,-,7.2,5,270,2,W
24-11-2022,25,32.2,28.4,82,-,4.6,6,230,3,SW
25-11-2022,24.2,32.2,26.7,89,-,3,2,60,1,C
26-11-2022,24.9,32.8,27.7,86,1.1,2.3,4,230,2,SW
27-11-2022,24.2,32.2,27.8,84,1.7,0.8,3,90,2,E
28-11-2022,24.6,32.8,27.2,88,0.4,3.7,4,30,1,C
29-11-2022,22.6,34,28.2,83,94.5,2.2,4,10,1,C
30-11-2022,25,32.4,27.3,86,2.2,7,4,40,1,C
01-12-2022,24,32.6,26.6,90,9.4,1.8,3,340,1,C
02-12-2022,23.6,31,27.1,88,123.8,4.4,3,310,1,C
03-12-2022,24.2,33.2,27.9,84,-,2,3,110,1,C
04-12-2022,25.2,32.6,28.1,84,-,5.6,3,100,1,E
05-12-2022,24.8,32,27,84,0.2,2,3,240,1,C
06-12-2022,24.6,31,26.9,90,8888,2.6,4,10,1,C
07-12-2022,23.8,31.4,27.1,87,29.8,2.5,2,20,1,C
08-12-2022,24.1,32.8,27.7,86,8888,0.8,3,220,1,C
09-12-2022,24.8,30.8,26.8,88,8888,1.4,6,290,2,C
10-12-2022,23,33.6,28.1,80,1.5,1.3,5,220,2,SW
11-12-2022,24.6,31.8,27.7,83,-,6.7,6,280,3,W
12-12-2022,24.4,34.2,28.1,84,-,1.6,5,260,3,SW
13-12-2022,24.4,32.2,27.5,87,0.3,7.2,6,240,3,W
14-12-2022,24.8,32.6,28.3,83,-,4.7,7,280,4,SW
15-12-2022,24.8,34.6,29.2,77,-,6.9,7,240,3,SW
16-12-2022,25.6,33.2,26.2,88,-,8.1,6,250,1,C
17-12-2022,23.6,34.6,28.2,85,33,2.6,6,210,2,C
18-12-2022,24.8,33.6,28.4,84,8,7.4,6,280,2,C
19-12-2022,23.8,32.4,28.1,83,-,7.3,3,360,1,C
20-12-2022,25.7,32,28.1,85,8888,1.8,3,250,1,C
21-12-2022,25.4,32.2,28.2,86,6.8,5.1,5,280,2,NW
22-12-2022,24.6,31.8,27.5,87,0.6,4.9,6,250,2,SW
23-12-2022,23.8,30.2,26.3,88,43.7,0,4,250,2,W
24-12-2022,23.8,28.8,26.6,91,1,0,3,300,1,W
25-12-2022,23.4,27.8,25.3,94,15.3,1.2,3,240,1,SW
26-12-2022,23.2,27.8,25.4,94,3.4,0,3,270,1,C
27-12-2022,22.2,28.6,25.1,92,22.3,0,4,210,2,SW
28-12-2022,23.1,29.4,25.2,91,0.3,1.7,5,250,3,SW
29-12-2022,22.2,28.2,25.2,92,26.1,1,5,300,2,C
30-12-2022,23.2,27.6,25.3,94,8.9,0.2,3,330,1,C
31-12-2022,23.5,28.8,24.9,94,3.2,0,4,280,2,W
01-01-2023,23.2,28.6,25.5,94,6.8,0.4,5,260,2,SW
02-01-2023,23.7,30,26.6,89,5.3,2.1,5,240,2,SW
03-01-2023,23.6,28.2,24.9,92,3.3,1.4,4,250,2,SW
04-01-2023,23.4,29.8,25.3,94,3.4,0,3,110,1,S
05-01-2023,23.2,31.6,26.5,88,56.4,0.9,4,270,2,SW
06-01-2023,24.6,33.4,28.6,80,-,3.4,6,290,4,SW
07-01-2023,25,33.8,28.9,82,-,8.9,7,290,3,W
08-01-2023,24.8,32.2,27.5,84,-,9.2,6,300,3,W
09-01-2023,25.4,33.6,28.8,82,-,4.1,6,230,3,W
10-01-2023,25.2,34.2,29.2,79,-,6.5,5,270,3,W
11-01-2023,24.4,33.6,28.6,79,0,4.6,4,230,2,W
12-01-2023,24.8,34,28.9,82,-,2.8,3,30,1,C
13-01-2023,25.3,33.6,28.3,84,-,8.4,4,350,2,SW
14-01-2023,25,34.4,28.8,84,0.1,3.6,3,240,1,S
15-01-2023,24.6,34.2,28.7,81,1.2,6.6,4,230,2,W
16-01-2023,24.8,33.2,27.5,86,-,7.3,5,230,2,SW
17-01-2023,24.4,33.4,26.9,88,14.5,4.9,4,340,2,N
18-01-2023,24.4,30.8,26.7,89,0,0,6,310,1,W
19-01-2023,23.6,30.5,27,88,6.9,0,5,290,2,W
20-01-2023,24.6,33,27.5,86,-,2.3,4,250,2,SW
21-01-2023,24.4,32.6,28,84,-,2.5,6,220,2,W
22-01-2023,25.1,33.4,28.4,83,-,5.7,5,220,3,SW
23-01-2023,24.8,32,28.1,81,-,8.2,6,220,3,W
24-01-2023,25,33.4,28.1,83,-,4.9,7,240,4,SW
25-01-2023,24.4,29.2,26.3,86,-,5.2,7,290,3,W
26-01-2023,24.6,31.6,27.4,86,8888,0,4,240,2,N
27-01-2023,25.2,30.2,27.4,87,-,1.3,3,350,1,C
28-01-2023,24.4,29,25.5,94,2.6,0,2,260,1,C
29-01-2023,24.4,29.8,27,88,8.8,0,5,310,2,NW
30-01-2023,24.8,31.6,27.8,85,8888,0.3,5,310,2,NW
31-01-2023,25,30.6,26.8,87,-,3.1,3,350,1,NW
01-02-2023,24.2,29.8,26.2,92,11.6,1,4,210,2,SW
02-02-2023,24.1,30.2,27.4,89,3.3,0.2,3,290,1,C
03-02-2023,22.8,30.8,26.1,89,9.6,0.1,4,280,1,SW
04-02-2023,23,30.6,27.6,87,8888,1.2,1,260,0,C
05-02-2023,25,33.4,27.7,83,0.4,0,9,240,4,W
06-02-2023,25,32.8,28.5,82,0.6,7.4,6,220,3,W
07-02-2023,25.4,31,27.5,86,-,2.5,3,230,2,NW
08-02-2023,24,31.4,27.1,85,16.7,0.7,6,200,2,SW
09-02-2023,24.4,31,26.2,83,-,2.7,7,240,4,SW
10-02-2023,24.6,32.2,27.7,86,8888,1.7,6,260,3,NW
11-02-2023,23.4,29.2,25.8,92,48.3,5.2,4,300,1,C
12-02-2023,23,28.2,24.2,96,62.9,0.7,4,270,2,SW
